0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.40737875105178334,-1.4342385903761612,-1.3166223442838139,0.07889438928576815,-1.23752019185667,0.07779766806601174,0.0,-1.3540848673628127,-0.1780681998256287,-0.2544025295089352,0.8757008164813244,-0.6024460812356923,-0.776105135459462,-0.44735784721553007,-0.6654807777941302,-1.2897524462965624,-0.7081659001555185,-0.7670516035473371,-1.3700002907022533,0.7022534812260929,-1.539225618564046
0.40737875105178334,-1.4342385903761612,-1.3166223442838139,0.07889438928576815,-1.23752019185667,-1.0441265977280527,0.0,-0.12146276218869076,-0.1780681998256287,-0.2544025295089352,-0.3300379961613027,-0.006094107758164995,-0.776105135459462,-0.44735784721553007,-1.713421772711324,-1.2862510024308111,-1.4573452694320133,-0.7670516035473371,-1.3700002907022533,0.7022534812260929,-1.539225618564046
0.40737875105178334,-1.4342385903761612,-1.3166223442838139,1.1597475225007898,-1.23752019185667,-2.166050863522117,-2.414495233799925,-2.5867069725369345,-1.397835368631183,-1.4358651241775506,-1.5357768088039299,-1.1987980547132195,1.2884852248890095,-0.44735784721553007,-1.713421772711324,-1.1434699025718478,-1.4573452694320133,-0.40405999841440043,-1.3700002907022533,0.7022534812260929,-1.539225618564046
0.40737875105178334,-1.4342385903761612,0.45178217696013223,0.07889438928576815,1.2255345241389302,0.07779766806601174,1.2072476168999624,1.1111593429854312,1.0416989689799256,0.9270600651596803,0.8757008164813244,1.1866098391968896,1.2884852248890095,-0.44735784721553007,1.4304012120402574,2.596072146050377,2.2885515769504603,3.225856052914967,-0.0665972363535818,0.7022534812260929,0.29048292584614305
0.40737875105178334,-1.4342385903761612,-1.3166223442838139,-1.0019587439292534,-2.05853843052187,-1.0441265977280527,0.0,-0.12146276218869076,-0.1780681998256287,-0.2544025295089352,-0.3300379961613027,0.47098747102385685,-0.776105135459462,-0.44735784721553007,-0.6654807777941302,-1.3846804799902601,-1.4573452694320133,-0.40405999841440043,-1.3700002907022533,0.7022534812260929,-2.454079890769141
0.40737875105178334,-1.4342385903761612,-1.3166223442838139,-1.0019587439292534,-2.05853843052187,-2.166050863522117,0.0,-0.12146276218869076,-1.397835368631183,-2.617327718846166,-0.3300379961613027,-1.556609238799736,-0.776105135459462,2.4481394001164825,-0.6654807777941302,-0.4731379269397115,-0.7081659001555185,-0.40405999841440043,-0.0665972363535818,0.7022534812260929,-1.539225618564046
0.40737875105178334,-1.4342385903761612,-0.43242008366184076,0.07889438928576815,1.2255345241389302,0.07779766806601174,0.0,-0.12146276218869076,1.0416989689799256,0.9270600651596803,0.8757008164813244,0.8287986551103732,1.2884852248890095,-0.44735784721553007,1.4304012120402574,2.352916322039881,2.2885515769504603,1.7738896323832198,-0.0665972363535818,0.7022534812260929,0.29048292584614305
-2.454718115312026,-0.03323547535631025,-0.43242008366184076,-1.0019587439292534,-0.41650195319147,-1.0441265977280527,0.0,-0.12146276218869076,-0.1780681998256287,0.9270600651596803,0.8757008164813244,-1.0795276600177142,-0.776105135459462,-0.44735784721553007,1.4304012120402574,-0.18524143131128387,-1.4573452694320133,0.32192321185147305,-1.3700002907022533,0.7022534812260929,-1.539225618564046
0.40737875105178334,-1.4342385903761612,-1.3166223442838139,1.1597475225007898,0.4045162854737301,0.07779766806601174,0.0,-0.12146276218869076,-0.1780681998256287,0.9270600651596803,0.8757008164813244,-0.12536450245367045,-0.776105135459462,-0.44735784721553007,1.4304012120402574,2.4727435121122534,2.2885515769504603,1.7738896323832198,-0.0665972363535818,0.7022534812260929,1.2053371980512377
0.40737875105178334,-1.4342385903761612,-1.3166223442838139,-1.0019587439292534,-1.23752019185667,0.07779766806601174,0.0,-0.12146276218869076,1.0416989689799256,0.9270600651596803,0.8757008164813244,0.9480690498058787,-0.776105135459462,-0.44735784721553007,-1.713421772711324,-0.3291896791254977,-0.7081659001555185,-0.7670516035473371,-1.3700002907022533,0.7022534812260929,-0.6243713463589515
-2.454718115312026,-1.4342385903761612,-1.3166223442838139,0.07889438928576815,-2.05853843052187,-1.0441265977280527,-1.2072476168999624,-0.12146276218869076,-0.1780681998256287,-0.2544025295089352,0.8757008164813244,-0.12536450245367045,1.2884852248890095,2.4481394001164825,-1.713421772711324,-0.7657030143891407,-1.4573452694320133,0.32192321185147305,-1.3700002907022533,-0.48550857961310206,-1.539225618564046
-2.454718115312026,-1.4342385903761612,-1.3166223442838139,-1.0019587439292534,-2.05853843052187,-1.0441265977280527,0.0,-3.8193290777110565,1.0416989689799256,0.9270600651596803,0.8757008164813244,-0.2446348971491759,1.2884852248890095,2.4481394001164825,-1.713421772711324,-1.3761213949850906,-1.4573452694320133,-0.40405999841440043,-1.3700002907022533,-0.48550857961310206,-2.454079890769141
0.40737875105178334,1.3677676396635405,-0.43242008366184076,-1.0019587439292534,-2.05853843052187,0.07779766806601174,1.2072476168999624,1.1111593429854312,1.0416989689799256,0.9270600651596803,0.8757008164813244,-1.3180684494087251,-0.776105135459462,-0.44735784721553007,1.4304012120402574,2.142440640776395,2.2885515769504603,1.7738896323832198,-0.0665972363535818,0.7022534812260929,0.29048292584614305
